ticker,p0,p1,ret,rel_spy,ma200,px_vs_ma200,ma200_slope_40d,med_dollar_vol_60d,name,entity_id,sic,sic_description,approx_mcap_usd,shares_outstanding,mcap_now_usd,buildable,name_sec,cik,asof,rev_ttm,ebit_ttm,cash,investments,debt,lease_debt,short_debt,net_debt,ocf_ttm,capex_ttm,sbc_ttm,diluted_shares,fin_notes,gate_ocf,net_debt_to_ocf,debt_label,refi_cover_label,transparent_label,note,gate_liquidity,in_pool
HYLN,6.25,3.690000057220459,-0.4095999908447265,-0.4275742799370647,3.0739000022411345,0.2004294396467469,0.10573992908925,10286154.826641085,Hyliion Holdings Corp.,1759631,3713.0,Truck & Bus Bodies,610802499.1858864,178597218.0,659023744.6394148,True,HYLIION HOLDINGS CORP.,0001759631,2026-06-30,9247000.0,-58733000.0,13166000.0,0.0,0.0,3046000.0,0.0,-10120000.0,-42366000.0,14251000.0,5991000.0,178441616.0,取數標籤:有息負債 0M = (無)(其中融資租賃 0M = (無));現金 13M = CashAndCashEquivalentsAtCarryingValue@2026-06-30 13M;投資 0M = (無);經營租賃 3M;稀釋股數 178.4M(XBRL 未拆季 2026-04-01→2026-06-30)。,False,,淨現金,充裕,齊,,True,False
RGTI,25.6299991607666,15.199999809265137,-0.4069449743668856,-0.4249192634592238,19.29105001449585,-0.2120698563404572,-0.1777642230655203,339209470.4055786,"Rigetti Computing, Inc.",1838359,7371.0,Services-Computer Programming Services,5003193441.136396,333768747.0,5073284890.738664,True,"RIGETTI COMPUTING, INC.",0001838359,2023-03-31,13199000.0,-105828000.0,26117000.0,95849000.0,27531000.0,9829000.0,9685000.0,-84606000.0,-62516000.0,24705000.0,35034000.0,333215000.0,缺折舊攤銷標籤。; 取數標籤:有息負債 28M = DebtCurrent@2023-03-31 10M; LongTermLoansPayable@2023-03-31 18M(其中融資租賃 0M = (無));現金 26M = CashAndCashEquivalentsAtCarryingValue@2023-03-31 26M;投資 96M = MarketableSecuritiesCurrent@2023-03-31 96M;經營租賃 10M;稀釋股數 333.2M(XBRL 未拆季 2026-04-01→2026-06-30)。,False,,淨現金,充裕,齊,,True,False
OPEN,5.309999942779541,3.150000095367432,-0.4067796366644495,-0.4247539257567877,5.064950015544891,-0.3780787400271013,-0.1281739206546236,159575940.20383358,Opendoor Technologies Inc.,1801169,6531.0,Real Estate Agents & Managers (For Others),2952116754.9558167,971091050.0,3058936900.11046,True,Opendoor Technologies Inc.,0001801169,2026-06-30,3254000000.0,-521000000.0,896000000.0,0.0,1762000000.0,8000000.0,0.0,874000000.0,-459000000.0,15000000.0,371000000.0,965780000.0,取數標籤:有息負債 1762M = LinesOfCreditCurrent@2026-06-30 691M; LongTermLineOfCredit@2026-06-30 1071M(其中融資租賃 0M = (無));現金 896M = CashAndCashEquivalentsAtCarryingValue@2026-06-30 896M;投資 0M = (無);經營租賃 8M;稀釋股數 965.8M(XBRL 未拆季 2026-04-01→2026-06-30)。,False,,算不出(經營現金流不正),充裕,齊,,True,False
JKS,20.16230583190918,11.979999542236328,-0.4058219510153152,-0.4237962401076535,20.992052574157714,-0.4293078535357558,-0.0669851029681405,10983082.069683077,"JinkoSolar Holding Co., Ltd.",1481513,3674.0,Semiconductors & Related Devices,2607395404.904521,209429353.0,2508963553.0708504,False,,,,,,,,,,,,,,,,,False,,,,,建帳失敗:ValueError: max() iterable argument is empty,True,False
SPRY,9.43000030517578,5.619999885559082,-0.4040297238935962,-0.4220040129859345,8.564475016593933,-0.3438010065216887,-0.0755249556288094,10761920.95899582,"ARS Pharmaceuticals, Inc.",1671858,2834.0,Pharmaceutical Preparations,573811167.2131925,99447343.0,558894056.2791548,True,"ARS Pharmaceuticals, Inc.",0001671858,2026-06-30,116927000.0,-216267000.0,8163000.0,135682000.0,96676000.0,0.0,0.0,-47169000.0,-196405000.0,197000.0,31244000.0,99312526.0,"缺折舊攤銷標籤。; 警告:有息負債取自 LongTermDebt = 97M,但申報歷史裡沒有一個結算日可以判斷它是「全部有息負債的總額」還是「資產負債表非流動那一行」。當成總額處理;若實為非流動,流動到期部分會漏計。; 警告:短期經營租賃負債 的候選標籤(OperatingLeaseLiabilityCurrent)全部缺 asof(2026-06-30)前後 200 日內的資料,最新只到 2025-09-30,用這筆舊值代替 —— 可能失真,建議人手核對資產負債表。; 警告:長期經營租賃負債 的候選標籤(OperatingLeaseLiabilityNoncurrent)全部缺 asof(2026-06-30)前後 200 日內的資料,最新只到 2025-09-30,用這筆舊值代替 —— 可能失真,建議人手核對資產負債表。; 取數標籤:有息負債 97M = LongTermDebt@2026-06-30 97M(其中融資租賃 0M = (無));現金 8M = CashAndCashEquivalentsAtCarryingValue@2026-06-30 8M;投資 136M = ShortTermInvestments@2026-06-30 136M;經營租賃 0M;稀釋股數 99.3M(XBRL 未拆季 2026-04-01→2026-06-30)。",False,,淨現金,充裕,齊,,True,False
NNE,29.700000762939453,17.719999313354492,-0.4033670418128057,-0.4213413309051439,24.9915499830246,-0.2909603715899684,-0.1609582696978319,34864704.182720184,Nano Nuclear Energy Inc.,1923891,4911.0,Electric Services,938106573.7484092,53698146.0,951531110.2484092,False,,,,,,,,,,,,,,,,,False,,,,,"建帳失敗:RuntimeError: NNE 缺 OperatingIncomeLoss,無法建模",True,False
CRML,12.170000076293944,7.28000020980835,-0.4018077104215366,-0.4197819995138748,9.700625004768373,-0.2495328696625378,-0.1148690124627151,41624352.18291283,Critical Metals Corp.,1951089,1000.0,Metal Mining,725996950.7642155,104912853.0,763765591.8515925,False,,,,,,,,,,,,,,,,,False,,,,,建帳失敗:ValueError: max() iterable argument is empty,True,False
USAR,29.43000030517578,17.610000610351562,-0.4016309742526732,-0.4196052633450114,19.238550033569336,-0.0846503203399485,-0.054689737543634,208426583.25328827,"USA Rare Earth, Inc.",1970622,1000.0,Metal Mining,2289341593.2185574,132638561.0,2335765140.166153,True,"USA Rare Earth, Inc.",0001970622,2026-06-30,11519000.0,-124970000.0,1530147000.0,0.0,735000.0,2461000.0,0.0,-1528007000.0,-106071000.0,0.0,18481000.0,230081000.0,缺資本開支標籤。; 取數標籤:有息負債 1M = (無)(其中融資租賃 1M = FinanceLeaseLiabilityCurrent@2026-06-30 0M+FinanceLeaseLiabilityNoncurrent@2026-06-30 0M);現金 1530M = CashAndCashEquivalentsAtCarryingValue@2026-06-30 1530M;投資 0M = (無);經營租賃 2M;稀釋股數 230.1M(XBRL 未拆季 2026-04-01→2026-06-30)。,False,,淨現金,充裕,齊,,True,False
LPL,5.510000228881836,3.299999952316284,-0.4010889627520098,-0.419063251844348,4.140849997997284,-0.2030621843553076,-0.0734857685862008,9707741.4804101,"LG Display Co., Ltd.",1290109,3679.0,"Electronic Components, NEC",1634999990.4632568,500000000.0,1649999976.158142,False,,,,,,,,,,,,,,,,,False,,,,,建帳失敗:ValueError: max() iterable argument is empty,True,False
QS,9.140000343322754,5.480000019073486,-0.4004376571958324,-0.4184119462881707,8.011500027179718,-0.3159832739833857,-0.1832067238532505,123776992.15049744,QuantumScape Corp,1811414,3690.0,"Miscellaneous Electrical Machinery, Equipment & Supplies",,,,False,,,,,,,,,,,,,,,,,False,,,,,建帳失敗:ValueError: max() iterable argument is empty,True,False
FULC,6.420000076293945,3.849999904632568,-0.4003115484610637,-0.418285837553402,7.32734998345375,-0.4745713097741417,-0.1225651359535383,5736523.518884182,"Fulcrum Therapeutics, Inc.",1680581,2834.0,Pharmaceutical Preparations,295270375.8584719,76297257.0,293744432.17372656,False,,,,,,,,,,,,,,,,,False,,,,,建帳失敗:ValueError: max() iterable argument is empty,True,False
VNET,10.600000381469728,6.369999885559082,-0.3990566361964734,-0.4170309252888117,9.064899995326996,-0.297289557651728,-0.0540176764363835,26679306.47947788,"VNET Group, Inc.",1508475,7370.0,"Services-Computer Programming, Data Processing, Etc.",,,,False,,,,,,,,,,,,,,,,,False,,,,,建帳失敗:ValueError: max() iterable argument is empty,True,False
DY,493.8900146484375,300.2300109863281,-0.3921115995834844,-0.4100858886758226,394.3433001708984,-0.2386582684269873,0.0447949170139627,189918864.1769409,DYCOM INDUSTRIES INC,67215,1623.0,"Water, Sewer, Pipeline, Comm & Power Line Construction",8665242577.924255,30160957.0,9055224451.46817,False,,,,,,,,,,,,,,,,,False,,,,,"建帳失敗:RuntimeError: DY 缺 OperatingIncomeLoss,無法建模",True,False
ELVA,11.329999923706056,6.900000095367432,-0.39099733964425,-0.4089716287365882,8.533949992656709,-0.1914646674394926,0.0383106303297062,3832330.000877381,Electrovaya Inc.,1844450,3690.0,"Miscellaneous Electrical Machinery, Equipment & Supplies",,,,False,,,,,,,,,,,,,,,,,False,,,,,建帳失敗:ValueError: max() iterable argument is empty,True,False
SVCO,10.670000076293944,6.539999961853027,-0.3870665496635505,-0.4050408387558887,7.151649996042251,-0.0855257226692739,0.0558150038587286,3185539.4762039185,"Silvaco Group, Inc.",1943289,7372.0,Services-Prepackaged Software,221274006.84951496,33885758.0,221612856.0273609,True,"Silvaco Group, Inc.",0001943289,2026-06-30,72485000.0,-25776000.0,13000000.0,0.0,0.0,1749000.0,0.0,-11251000.0,-33817000.0,410000.0,12247000.0,33017435.0,取數標籤:有息負債 0M = (無)(其中融資租賃 0M = (無));現金 13M = CashAndCashEquivalentsAtCarryingValue@2026-06-30 13M;投資 0M = (無);經營租賃 2M;稀釋股數 33.0M(XBRL 未拆季 2026-04-01→2026-06-30)。,False,,淨現金,充裕,齊,,True,False
OKLO,66.88999938964844,41.27000045776367,-0.3830168809337676,-0.4009911700261058,64.84944984436035,-0.3636029209682998,-0.2008150601784323,410020977.6275635,Oklo Inc.,1849056,4911.0,Electric Services,7167259827.427674,186017650.0,7676948500.652122,True,Oklo Inc.,0001849056,2026-06-30,,-217844000.0,1644704000.0,1377572000.0,887000.0,3259000.0,0.0,-3018130000.0,-116919000.0,158897000.0,58063000.0,176224404.0,取數標籤:有息負債 1M = LongTermDebtNoncurrent@2026-06-30 1M(其中融資租賃 0M = FinanceLeaseLiabilityNoncurrent@2026-06-30 0M);現金 1645M = CashAndCashEquivalentsAtCarryingValue@2026-06-30 1645M;投資 1378M = DebtSecuritiesAvailableForSaleExcludingAccruedInterest@2026-06-30 1378M(合計標籤);經營租賃 3M;稀釋股數 176.2M(XBRL 未拆季 2026-04-01→2026-06-30)。,False,,淨現金,充裕,資料不足(缺收入或營業利潤),,True,False
NOK,16.25,10.029999732971191,-0.3827692472017728,-0.4007435362941111,9.606049997806547,0.0441336173829458,0.0777335239381105,923857743.2306768,NOKIA CORP,924613,3663.0,Radio & Tv Broadcasting & Communications Equipment,57020441933.67248,5742239696.0,57594662617.536575,False,,,,,,,,,,,,,,,,,False,,,,,建帳失敗:ValueError: max() iterable argument is empty,True,False
EVGO,2.430000066757202,1.5099999904632568,-0.3786008440409927,-0.3965751331333309,2.2840999978780747,-0.3389081074094635,-0.1694337511982062,5478609.92937088,EVgo Inc.,1821159,7500.0,"Services-Automotive Repair, Services & Parking",,,,True,EVgo Inc.,0001821159,2026-06-30,402948000.0,-122945000.0,121822000.0,0.0,297250000.0,118305000.0,3580000.0,293733000.0,-53423000.0,139914000.0,22126000.0,140364000.0,取數標籤:有息負債 297M = LongTermDebt@2026-06-30 297M(其中融資租賃 0M = (無));現金 122M = CashAndCashEquivalentsAtCarryingValue@2026-06-30 122M;投資 0M = (無);經營租賃 118M;稀釋股數 140.4M(XBRL 未拆季 2026-04-01→2026-06-30)。,False,,算不出(經營現金流不正),充裕,齊,,True,False
NXH,6.309999942779541,3.950000047683716,-0.3740094954828558,-0.391983784575194,5.413200005292892,-0.2703022160974092,-0.1145953035537622,10458174.933552742,"NEIGHBORHOOD INTELLIGENCE, INC.",1130713,5961.0,Retail-Catalog & Mail-Order Houses,351769103.96484804,95330379.0,376555001.5957067,True,"Neighborhood Intelligence, Inc.",0001130713,2026-06-30,1139531000.0,-86666000.0,99485000.0,55928000.0,36455000.0,116633000.0,0.0,-2001000.0,-71649000.0,9062000.0,9981000.0,74308000.0,取數標籤:有息負債 36M = ShortTermBorrowings@2026-06-30 23M; LongTermDebtNoncurrent@2026-06-30 13M(其中融資租賃 0M = (無));現金 99M = CashAndCashEquivalentsAtCarryingValue@2026-06-30 99M;投資 56M = LongTermInvestments@2026-06-30 56M;經營租賃 117M;稀釋股數 74.3M(XBRL 未拆季 2026-04-01→2026-06-30)。,False,,淨現金,充裕,齊,,True,False
GILT,16.15999984741211,10.119999885559082,-0.3737623774062277,-0.391736666498566,14.574849977493288,-0.3056532382023454,-0.0385590563004593,6204820.071935654,GILAT SATELLITE NETWORKS LTD,897322,3663.0,Radio & Tv Broadcasting & Communications Equipment,747172929.7106762,73831318.0,747172929.7106762,False,,,,,,,,,,,,,,,,,False,,,,,"建帳失敗:RuntimeError: GILT 缺 OperatingIncomeLoss,無法建模",True,False
HIMX,21.53104782104492,13.68000030517578,-0.3646384319575637,-0.3826127210499019,11.627769634723665,0.1764939223016255,0.0887931459494271,20445066.40191078,"Himax Technologies, Inc.",1342338,3674.0,Semiconductors & Related Devices,4678102960.249435,348851828.0,4772293113.501129,False,,,,,,,,,,,,,,,,,False,,,,,建帳失敗:ValueError: max() iterable argument is empty,True,False
NIO,5.980000019073486,3.799999952316284,-0.364548504983945,-0.3825227940762832,5.212200003862381,-0.270941262902348,-0.0792340053276775,120064684.04378892,NIO Inc.,1736541,3711.0,Motor Vehicles & Passenger Car Bodies,,,,False,,,,,,,,,,,,,,,,,False,,,,,"建帳失敗:RuntimeError: NIO 缺 OperatingIncomeLoss,無法建模",True,False
XPEV,17.200000762939453,10.949999809265137,-0.3633721323513593,-0.3813464214436975,16.497150001525878,-0.3362490000847217,-0.1101563976238461,87635756.82640076,XPENG INC.,1810997,3711.0,Motor Vehicles & Passenger Car Bodies,,,,False,,,,,,,,,,,,,,,,,False,,,,,建帳失敗:ValueError: max() iterable argument is empty,True,False
ELVR,88.58000183105469,56.84000015258789,-0.3583201741066038,-0.376294463198942,62.20865006446839,-0.0863006978340926,0.0974341703687597,3000456.025886536,Elevra Lithium Ltd,1739016,1400.0,Mining & Quarrying of  Nonmetallic Minerals (No Fuels),696176198456.6447,11543296014.0,656120947197.1272,False,,,,,,,,,,,,,,,,,False,,,,,建帳失敗:ValueError: max() iterable argument is empty,True,False
NAK,2.289999961853028,1.4700000286102295,-0.3580785794333675,-0.3760528685257057,1.8334000021219252,-0.1982109594693504,-0.028702039584642,7597126.691401005,NORTHERN DYNASTY MINERALS LTD,1164771,1040.0,Gold and Silver Ores,871199380.764596,558461162.0,820937924.117702,False,,,,,,,,,,,,,,,,,False,,,,,建帳失敗:ValueError: max() iterable argument is empty,True,False
AA,77.60939025878906,49.970001220703125,-0.3561345984799288,-0.374108887572267,57.47591432571412,-0.130592321898095,0.0316489467504634,258174982.2257996,Alcoa Corp,1675149,3334.0,Primary Production of  Aluminum,13472576965.903072,263909445.0,13187555288.805084,False,,,,,,,,,,,,,,,,,False,,,,,"建帳失敗:RuntimeError: AA 缺 OperatingIncomeLoss,無法建模",True,False
QUBT,12.390000343322754,8.010000228881836,-0.3535108953246637,-0.3714851844170019,9.510500013828278,-0.1577729649087549,-0.1356399628051067,74864369.68641281,Quantum Computing Inc.,1758009,7372.0,Services-Prepackaged Software,1788140223.4861188,226346861.0,1813038408.416685,True,QUANTUM COMPUTING INC.,0001758009,2026-06-30,9824000.0,-76183000.0,189150000.0,1134304000.0,0.0,23389000.0,0.0,-1300065000.0,-43057000.0,8421000.0,8499000.0,224727000.0,取數標籤:有息負債 0M = (無)(其中融資租賃 0M = (無));現金 189M = CashAndCashEquivalentsAtCarryingValue@2026-06-30 189M;投資 1134M = ShortTermInvestments@2026-06-30 765M+LongTermInvestments@2026-06-30 369M;經營租賃 23M;稀釋股數 224.7M(XBRL 未拆季 2026-04-01→2026-06-30)。,False,,淨現金,充裕,齊,,True,False
RLMD,6.849999904632568,4.429999828338623,-0.3532846875891676,-0.3712589766815058,5.478099994659424,-0.1913254901047058,0.0833126728699578,7796193.825554848,"RELMADA THERAPEUTICS, INC.",1553643,2834.0,Pharmaceutical Preparations,475747517.2291317,106669846.0,472547399.46890736,True,"RELMADA THERAPEUTICS, INC.",0001553643,2014-02-28,3166.0,-5554521.0,2459132.0,0.0,844292.0,0.0,0.0,-1614840.0,-841945.0,0.0,0.0,112375941.0,"companyfacts 沒有可用的股權薪酬季度標籤,SBC 當 0 處理 —— 這會高估自由現金流。; 缺折舊攤銷標籤。; 缺資本開支標籤。; 取數標籤:有息負債 1M = NotesPayableCurrent@2014-03-31 1M(其中融資租賃 0M = (無));現金 2M = CashAndCashEquivalentsAtCarryingValue@2014-03-31 2M;投資 0M = (無);經營租賃 0M;稀釋股數 112.4M(XBRL 未拆季 2026-04-01→2026-06-30)。",False,,淨現金,充裕,齊,,True,False
LAR,10.449999809265137,6.789999961853027,-0.3502392262406641,-0.3682135153330024,7.4125,-0.0839797690586134,0.0506272232131199,12068354.93376255,Lithium Argentina AG,1440972,1000.0,Metal Mining,1076757792.1059952,162406904.0,1102742871.9646685,False,,,,,,,,,,,,,,,,,False,,,,,建帳失敗:ValueError: max() iterable argument is empty,True,False
GRRR,21.13999938964844,13.789999961853027,-0.3476821021761459,-0.3656563912684841,13.70852499961853,0.005943379191909,-0.0360158802198872,15486161.05542183,Gorilla Technology Group Inc.,1903145,7372.0,Services-Prepackaged Software,369002619.47612,26188972.0,361145922.88097,False,,,,,,,,,,,,,,,,,False,,,,,建帳失敗:ValueError: max() iterable argument is empty,True,False
HIVE,4.760000228881836,3.109999895095825,-0.3466387089173753,-0.3646129980097136,2.902049998641014,0.0716562073541775,-0.1264717394237111,56750411.3877058,HIVE Digital Technologies Ltd.,1720424,6199.0,Finance Services,722405790.1458259,273638546.0,851015849.3541741,False,,,,,,,,,,,,,,,,,False,,,,,"建帳失敗:RuntimeError: HIVE 缺 OperatingIncomeLoss,無法建模",True,False
AMPG,5.150000095367432,3.369999885559082,-0.3456311023002717,-0.3636053913926099,3.869649994373322,-0.1291202329773383,0.0707097779957082,12586241.870188711,"AmpliTech Group, Inc.",1518461,3669.0,"Communications Equipment, NEC",99745702.83435416,30043887.0,101247895.75175,True,"AmpliTech Group, Inc.",0001518461,2026-06-30,23990729.0,-8319855.0,8892838.0,4408357.0,30346.0,3895878.0,0.0,-9374971.0,-13101856.0,1015710.0,1873162.0,25447746.0,取數標籤:有息負債 0M = (無)(其中融資租賃 0M = FinanceLeaseLiabilityCurrent@2026-06-30 0M+FinanceLeaseLiabilityNoncurrent@2026-06-30 0M);現金 9M = CashAndCashEquivalentsAtCarryingValue@2026-06-30 9M;投資 4M = MarketableSecuritiesCurrent@2026-06-30 4M+LongTermInvestments@2026-06-30 0M;經營租賃 4M;稀釋股數 25.4M(XBRL 未拆季 2026-04-01→2026-06-30)。,False,,淨現金,充裕,齊,,True,False
LTBR,11.5600004196167,7.579999923706055,-0.3442906878408757,-0.3622649769332139,11.921350004673004,-0.3641659777848314,-0.1847528956631715,5986726.436185837,LIGHTBRIDGE Corp,1084554,2810.0,Industrial Inorganic Chemicals,278313609.6998925,37458091.0,283932326.92217445,True,LIGHTBRIDGE CORPORATION,0001084554,2026-06-30,0.0,-29238940.0,192100000.0,0.0,0.0,0.0,0.0,-192100000.0,-16973187.0,87765.0,7623956.0,31906688.0,"警告:少數股東權益 的候選標籤(MinorityInterest)全部缺 asof(2026-06-30)前後 200 日內的資料,最新只到 2019-01-01,用這筆舊值代替 —— 可能失真,建議人手核對資產負債表。; 取數標籤:有息負債 0M = (無)(其中融資租賃 0M = (無));現金 192M = CashAndCashEquivalentsAtCarryingValue@2026-06-30 192M;投資 0M = (無);經營租賃 0M;稀釋股數 31.9M(XBRL 未拆季 2026-04-01→2026-06-30)。",False,,淨現金,充裕,資料不足(缺收入或營業利潤),,True,False
ARDX,5.730000019073486,3.7799999713897705,-0.340314143314614,-0.3582884324069523,5.854575009346008,-0.3543510903258511,-0.0339601443361211,15475214.120960236,"ARDELYX, INC.",1437402,2834.0,Pharmaceutical Preparations,946912761.7178106,249187572.0,941929015.0306864,True,"ARDELYX, INC.",0001437402,2026-06-30,450894000.0,-35451000.0,97191000.0,184639000.0,251823000.0,4367000.0,0.0,-25640000.0,-17320000.0,599000.0,54661000.0,248067253.0,取數標籤:有息負債 252M = LongTermDebt@2026-06-30 252M(其中融資租賃 0M = (無));現金 97M = CashAndCashEquivalentsAtCarryingValue@2026-06-30 97M;投資 185M = AvailableForSaleSecuritiesDebtSecuritiesCurrent@2026-06-30 185M;經營租賃 4M;稀釋股數 248.1M(XBRL 未拆季 2026-04-01→2026-06-30)。,False,,淨現金,充裕,齊,,True,False
CYD,56.66573333740234,37.43000030517578,-0.3394597034100319,-0.3574339925023702,43.35995973587036,-0.1367611839775051,0.0294734522468171,5823603.951072693,CHINA YUCHAI INTERNATIONAL LTD,932695,3510.0,Engines & Turbines,1418192542.975792,37518322.0,1404310803.9096832,False,,,,,,,,,,,,,,,,,False,,,,,建帳失敗:ValueError: max() iterable argument is empty,True,False
PDYN,8.600000381469727,5.710000038146973,-0.3360465366431597,-0.354020825735498,6.200850005149841,-0.079158497076242,-0.0700247009053128,5789598.149466515,Palladyne AI Corp.,1826681,7372.0,Services-Prepackaged Software,267908100.83048344,49338510.0,281722893.9821148,True,Palladyne AI Corp.,0001826681,2026-06-30,11842000.0,-42711000.0,33774000.0,9972000.0,0.0,10557000.0,0.0,-33189000.0,-35196000.0,1509000.0,5696000.0,45986936.0,"警告:少數股東權益 的候選標籤(MinorityInterest)全部缺 asof(2026-06-30)前後 200 日內的資料,最新只到 2020-12-31,用這筆舊值代替 —— 可能失真,建議人手核對資產負債表。; 取數標籤:有息負債 0M = (無)(其中融資租賃 0M = (無));現金 34M = CashAndCashEquivalentsAtCarryingValue@2026-06-30 34M;投資 10M = MarketableSecuritiesCurrent@2026-06-30 10M;經營租賃 11M;稀釋股數 46.0M(XBRL 未拆季 2026-04-01→2026-06-30)。",False,,淨現金,充裕,齊,,True,False
ATS,29.5,19.649999618530277,-0.3338983180159229,-0.3518726071082612,28.29070004463196,-0.3054254724156683,-0.0280107164047317,4525883.035945892,ATS Corp /ATS,1394832,3569.0,"General Industrial Machinery & Equipment, NEC",1841797274.2253785,96885705.0,1903804066.2910368,False,,,,,,,,,,,,,,,,,False,,,,,建帳失敗:ValueError: max() iterable argument is empty,True,False
BTQ,4.539999961853027,3.025000095367432,-0.3337004139240652,-0.3516747030164034,4.050650000572205,-0.2532062520977836,-0.1836717949421999,7437722.293186188,BTQ Technologies Corp.,1821866,7370.0,"Services-Computer Programming, Data Processing, Etc.",,,,False,,,,,,,,,,,,,,,,,False,,,,,建帳失敗:FileNotFoundError: [Errno 2] No such file or directory: 'C:\\projects\\Karst\\data\\sec\\companyfacts\\CIK0001821866.json',True,False
BTDR,18.51000022888184,12.380000114440918,-0.3311723413636728,-0.349146630456011,11.99392498254776,0.032189223498974,-0.1248948543610146,138612205.4810524,Bitdeer Technologies Group,1899123,6199.0,Finance Services,2529829328.2464066,235552084.0,2916134826.8767967,False,,,,,,,,,,,,,,,,,False,,,,,建帳失敗:ValueError: max() iterable argument is empty,True,False
AMRC,34.599998474121094,23.149999618530277,-0.3309248370098858,-0.348899126102224,28.460750026702883,-0.1865991023845076,-0.0869804165479926,14070048.654937744,"Ameresco, Inc.",1488139,1700.0,Construction - Special Trade Contractors,,,,True,"Ameresco, Inc.",0001488139,2026-06-30,1915195000.0,124521000.0,138333000.0,0.0,1970733000.0,62485000.0,164343000.0,2009238000.0,-80974000.0,1199000.0,15052000.0,53835000.0,取數標籤:有息負債 1971M = LongTermDebtCurrent@2026-06-30 164M; LongTermDebtAndCapitalLeaseObligations@2026-06-30 1794M(其中融資租賃 12M = FinanceLeaseLiabilityCurrent@2026-06-30 1M+FinanceLeaseLiabilityNoncurrent@2026-06-30 11M);現金 138M = CashAndCashEquivalentsAtCarryingValue@2026-06-30 138M;投資 0M = (無);經營租賃 62M;稀釋股數 53.8M(XBRL 未拆季 2026-04-01→2026-06-30)。,False,,算不出(經營現金流不正),不足(現金投資 < 短債 ×2),齊,,True,False
RARE,22.850000381469727,15.300000190734863,-0.3304157577545407,-0.3483900468468789,25.996450028419492,-0.411458096239725,-0.040613738518881,52855406.35166168,Ultragenyx Pharmaceutical Inc.,1515673,2834.0,Pharmaceutical Preparations,2544578759.4778614,98588873.0,1508409775.7043352,True,ULTRAGENYX PHARMACEUTICAL INC.,0001515673,2026-06-30,717212000.0,-528173000.0,125000000.0,371000000.0,0.0,36000000.0,0.0,-460000000.0,-485000000.0,4000000.0,75081000.0,101900000.0,取數標籤:有息負債 0M = (無)(其中融資租賃 0M = (無));現金 125M = CashAndCashEquivalentsAtCarryingValue@2026-06-30 125M;投資 371M = AvailableForSaleSecuritiesDebtSecurities@2026-06-30 371M(合計標籤);經營租賃 36M;稀釋股數 101.9M(XBRL 未拆季 2026-04-01→2026-06-30)。,False,,淨現金,充裕,齊,,True,False
NB,6.130000114440918,4.130000114440918,-0.3262642679709654,-0.3442385570633036,5.396000021696091,-0.2346182175991243,-0.0990993789539675,13517703.708648682,NIOCORP DEVELOPMENTS LTD,1512228,1000.0,Metal Mining,582348192.0,145587048.0,601274524.9011154,False,,,,,,,,,,,,,,,,,False,,,,,建帳失敗:ValueError: max() iterable argument is empty,True,False
CLSK,18.809999465942383,12.6899995803833,-0.325358854828254,-0.3433331439205922,12.52642499446869,0.0130583615027306,-0.0570049821005759,281416842.05999374,"CLEANSPARK, INC.",827876,6199.0,Finance Services,2840396935.1447325,256817073.0,3259008548.6052675,True,"CleanSpark, Inc.",0000827876,2024-09-30,378968000.0,-149043000.0,121222000.0,0.0,65957000.0,1195000.0,0.0,-54070000.0,-233662000.0,102044.0,29555000.0,268426611.0,取數標籤:有息負債 66M = LoansPayableCurrent@2024-09-30 59M; LongTermDebt@2024-09-30 7M(其中融資租賃 0M = (無));現金 121M = CashAndCashEquivalentsAtCarryingValue@2024-09-30 121M;投資 0M = (無);經營租賃 1M;稀釋股數 268.4M(XBRL 未拆季 2026-01-01→2026-03-31)。,False,,淨現金,充裕,齊,,True,False
UNCY,7.599999904632568,5.159999847412109,-0.3210526431366348,-0.339026932228973,6.420550010204315,-0.1963305574738592,0.0073772422397104,4755855.958628655,"Unicycive Therapeutics, Inc.",1766140,2834.0,Pharmaceutical Preparations,140669053.16296864,27855257.0,143733121.8696251,True,"UNICYCIVE THERAPEUTICS, INC.",0001766140,2023-12-31,675000.0,-20775000.0,9701000.0,0.0,2200000.0,793000.0,0.0,-6708000.0,-18283000.0,0.0,1767000.0,26917266.0,"缺折舊攤銷標籤。; 警告:有息負債取不到任何資產負債表口徑的標籤,退用債務附註的本金總額 DebtInstrumentFaceAmount = 2M —— 本金不等於帳面值(未扣未攤銷折價與發行成本),可能高估。; 取數標籤:有息負債 2M = DebtInstrumentFaceAmount@2023-12-31 2M(債務附註本金)(其中融資租賃 0M = (無));現金 10M = CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents@2023-12-31 10M;投資 0M = (無);經營租賃 1M;稀釋股數 26.9M(XBRL 未拆季 2026-04-01→2026-06-30)。",False,,淨現金,充裕,齊,,True,False
PONY,10.789999961853027,7.349999904632568,-0.318813722834313,-0.3367880119266512,10.94172498703003,-0.3282594916848099,-0.160075636679488,24790616.79494381,Pony AI Inc.,1969302,7373.0,Services-Computer Integrated Systems Design,3043461693.790851,433541553.0,3186530373.204256,False,,,,,,,,,,,,,,,,,False,,,,,建帳失敗:ValueError: max() iterable argument is empty,True,False
